Frequency,EQ (db),EQ (deg),EQ mag,EQ Real,EQ Imagi,Calculated Admittance Magnitude,Calculated Admitance Real,Calculated Admitance Imagi,Calculated Impedance Magnitude,Calculated Impedance Real,Calculated Impedance Imagi,S11 mag linear
153570937.5,-32.484894,48.00922,0.0005643007142913972,0.00037752339155008017,0.00041941791209044224,0.000726917053387559,0.0006355342335182892,0.00035285215109443776,1375.672774960812,1573.4793615507454,2834.048189583968,0.9384224934016687
153571875.0,-32.467384,48.003040000000006,0.0005665804695646453,0.0003790939924711347,0.00042107145873876233,0.000728432807689879,0.0006368922709914949,0.00035352876894286314,1372.81021590908,1570.1242510656155,2828.6241116677515,0.9382950430865399
153572812.5,-32.485217999999996,48.247578000000004,0.0005642586169083566,0.0003757472627080804,0.00042095341942157495,0.0007249639052695371,0.0006325690753887647,0.00035415960922366863,1379.3790183639642,1580.8550226477944,2823.5856770681394,0.9387011220762242
153573750.0,-32.479092,48.215736,0.0005650551012039605,0.00037651186813373314,0.0004213384394415782,0.000725732807226423,0.0006334091390392463,0.00035423293193364343,1377.917589011527,1578.758401744563,2823.0012227867196,0.9386222220538974
153574687.5,-32.47332,48.196579,0.0005658065881537319,0.00037715364664222563,0.00042177271370091965,0.0007263699584658291,0.0006340669784147142,0.00035436193848335974,1376.7089185683103,1577.120452637648,2821.9735005399243,0.9385604488625501
153575625.0,-32.467014,48.116558000000005,0.0005666287418114076,0.00037829122311941205,0.00042185765556357747,0.0007275450746586785,0.0006355171284359225,0.0003541748369444969,1374.4852859723385,1573.5217120915527,2823.4642772115144,0.9384242393277894
153576562.5,-32.473694,48.146534,0.0005657578648654099,0.00037748939058051374,0.00042140683627133976,0.0007267435702761309,0.0006346583268724929,0.00035406923767690614,1376.0011658858484,1575.650956835089,2824.3063604201507,0.9385048795888741
153577500.0,-32.476959,48.108662,0.0005653326913200518,0.0003774839573725174,0.000420840722603643,0.0007267768872021546,0.0006348876492218298,0.0003537263301435621,1375.9380872026106,1575.0818294003384,2827.0442847557993,0.9384833067001503
153578437.5,-32.4823,48.0215,0.0005646378664673335,0.0003776589953402889,0.0004197494532305504,0.0007270347865892343,0.0006355725554764084,0.0003530256472779863,1375.4500038317806,1573.3844883381196,2832.6553827194334,0.9384189129668026
153579375.0,-32.447865,48.137028,0.0005691326487846415,0.0003798114681764498,0.000423857547478244,0.0007289834674232035,0.0006366653158978087,0.0003550692486108877,1371.7732221483436,1570.6839606769317,2816.352032490083,0.9383165165832891
153580312.5,-32.451541999999996,48.039288,0.0005686509905589126,0.00038021192060186604,0.0004228508537248954,0.0007294676847982819,0.0006376059980756489,0.00035437507584891074,1370.8626452404505,1568.3666763143513,2821.868884555397,0.9382281195353481
153581250.0,-32.439304,47.947468,0.0005702556540850446,0.0003819638988788343,0.00042343251052468997,0.0007312404511237169,0.0006396411152574379,0.0003543611731437829,1367.539225248375,1563.3766750555546,2821.9795953611642,0.9380370625073434
153582187.5,-32.429553999999996,48.061481,0.0005715373278527336,0.00038197713850923515,0.0004251451314378887,0.0007311349609628134,0.0006389460652653951,0.0003553959155983144,1367.7365375650002,1565.0773271209302,2813.763344231137,0.9381024193455999
153583125.0,-32.450176,48.057732,0.0005688298782628491,0.0003801953468343635,0.00042310628528778187,0.0007294327975377455,0.0006374780130705037,0.0003545334807538271,1370.9282107626284,1568.681553710939,2820.6080787454807,0.9382401527624694
153584062.5,-32.456806,48.012482,0.000567962157160561,0.00037994890302679826,0.0004221609208053375,0.0007292433591145166,0.000637551353406156,0.0003540115091103715,1371.2843421903074,1568.5011013739372,2824.7669193382812,0.9382332114943086
153585000.0,-32.450943,47.970135,0.0005687294270688684,0.0003807745169884797,0.0004224499123284004,0.0007300782634552856,0.0006385048763919642,0.0003540138324890257,1369.7161661370926,1566.1587514425212,2824.748380505724,0.9381436903721272
153585937.5,-32.448071,47.936855,0.0005691056536120086,0.0003812718835795032,0.00042250798307829544,0.0007305895201992047,0.0006391274385041404,0.0003539451431734025,1368.7576571415054,1564.6331854261673,2825.2965728931804,0.9380852383805509
153586875.0,-32.434532,48.241589000000005,0.000570882591726212,0.000380202770780817,0.0004258553588093337,0.0007292524829384636,0.000636343948045042,0.0003561959624397267,1371.2671857771143,1571.4771910256582,2807.4433891687186,0.938346812355274
